sf__Id,sf__Created,Name,inscor__Keyword__c,Manufacturer_Name__c,BD_ExternalId__c,job_id
01tep000002Qc8XAAS,False,0FR1100A01G02,SURROUND,None Specified,19321.0,750ep000003HeSLAA0
01tep000002Qc8YAAS,False,0FR1100A03G01,SURROUND,Jamco America,19322.0,750ep000003HeSLAA0
01tep000002Qc8ZAAS,False,0FR1100A07G05,SURROUND,Jamco America,19323.0,750ep000003HeSLAA0
01tep000002Qc8aAAC,False,0FR1100A07G13,SURROUND,Jamco America,19324.0,750ep000003HeSLAA0
01tep000002Qc8bAAC,False,113W9410-7,SEAL,Boeing,19325.0,750ep000003HeSLAA0
01tep000002Qc8cAAC,False,113W9410-8,SEAL,Boeing,19326.0,750ep000003HeSLAA0
01tep000002Qc8dAAC,False,113W9410-9,SEAL,Boeing,19327.0,750ep000003HeSLAA0
01tep000002Qc8eAAC,False,113W9450-11,SEAL,Boeing,19328.0,750ep000003HeSLAA0
01tep000002Qc8fAAC,False,113W9450-12,SEAL,Boeing,19329.0,750ep000003HeSLAA0
01tep000002Qc8gAAC,False,113W9450-13,SEAL,Boeing,19330.0,750ep000003HeSLAA0
01tep000002Qc8hAAC,False,113W9450-14,SEAL,Boeing,19331.0,750ep000003HeSLAA0
01tep000002Qc8iAAC,False,113W9450-15,SEAL,Boeing,19332.0,750ep000003HeSLAA0
01tep000002Qc8jAAC,False,113W9450-16,SEAL,Boeing,19333.0,750ep000003HeSLAA0
01tep000002Qc8kAAC,False,113W9450-17,SEAL,Boeing,19334.0,750ep000003HeSLAA0
01tep000002Qc8lAAC,False,113W9450-18,SEAL,Boeing,19335.0,750ep000003HeSLAA0
01tep000002Qc8mAAC,False,113W9450-3,SEAL,Boeing,19336.0,750ep000003HeSLAA0
01tep000002Qc8nAAC,False,113W9450-4,SEAL,Boeing,19337.0,750ep000003HeSLAA0
01tep000002Qc8oAAC,False,113W9450-5,SEAL,Boeing,19338.0,750ep000003HeSLAA0
01tep000002Qc8pAAC,False,113W9450-6,SEAL,Boeing,19339.0,750ep000003HeSLAA0
01tep000002Qc8qAAC,False,113W9450-7,SEAL,Boeing,19340.0,750ep000003HeSLAA0
01tep000002Qc8rAAC,False,113W9450-8,SEAL,Boeing,19341.0,750ep000003HeSLAA0
01tep000002Qc8sAAC,False,113W9510-3,SEAL,Boeing,19342.0,750ep000003HeSLAA0
01tep000002Qc8tAAC,False,113W9510-4,SEAL,Boeing,19343.0,750ep000003HeSLAA0
01tep000002Qc8uAAC,False,113W9510-5,SEAL,Boeing,19344.0,750ep000003HeSLAA0
01tep000002Qc8vAAC,False,113W9510-6,SEAL,Boeing,19345.0,750ep000003HeSLAA0
01tep000002Qc8wAAC,False,113W9610-3,SEAL,Boeing,19346.0,750ep000003HeSLAA0
01tep000002Qc8xAAC,False,113W9610-5,SEAL,Boeing,19347.0,750ep000003HeSLAA0
01tep000002Qc8yAAC,False,113W9610-6,SEAL,Boeing,19348.0,750ep000003HeSLAA0
01tep000002Qc8zAAC,False,113W9610-7,SEAL,Boeing,19349.0,750ep000003HeSLAA0
01tep000002Qc90AAC,False,113W9610-8,SEAL,Boeing,19350.0,750ep000003HeSLAA0
01tep000002Qc91AAC,False,113W9622-1,FITTING,Boeing,19351.0,750ep000003HeSLAA0
01tep000002Qc92AAC,False,113W9650-3,SEAL,Boeing,19352.0,750ep000003HeSLAA0
01tep000002Qc93AAC,False,113W9650-4,SEAL,None Specified,19353.0,750ep000003HeSLAA0
01tep000002Qc94AAC,False,113W9650-5,SEAL,Boeing,19354.0,750ep000003HeSLAA0
01tep000002Qc95AAC,False,113W9650-6,SEAL,None Specified,19355.0,750ep000003HeSLAA0
01tep000002Qc96AAC,False,113W9650-7,SHIM,Boeing,19356.0,750ep000003HeSLAA0
01tep000002Qc97AAC,False,113W9650-9,SHIM,Boeing,19357.0,750ep000003HeSLAA0
01tep000002Qc98AAC,False,113W9750-3,SEAL,Boeing,19358.0,750ep000003HeSLAA0
01tep000002Qc99AAC,False,113W9750-4,SEAL,Boeing,19359.0,750ep000003HeSLAA0
01tep000002Qc9AAAS,False,113W9750-5,SEAL,Boeing,19360.0,750ep000003HeSLAA0
01tep000002Qc9BAAS,False,113W9750-6,SEAL,Boeing,19361.0,750ep000003HeSLAA0
01tep000002Qc9CAAS,False,1140-0174-1,FLEXI-STICK: AS,Collins Avionics Components & Spare Parts,19362.0,750ep000003HeSLAA0
01tep000002Qc9DAAS,False,1140-0174-2,STICK: MEASURIN,Collins Avionics Components & Spare Parts,19363.0,750ep000003HeSLAA0
01tep000002Qc9EAAS,False,1140-0174-3,FLEXI STICK ASS,Collins Avionics Components & Spare Parts,19364.0,750ep000003HeSLAA0
01tep000002Qc9FAAS,False,1140-0174-4,STICK: MEASURIN,Collins Avionics Components & Spare Parts,19365.0,750ep000003HeSLAA0
01tep000002Qc9GAAS,False,1140-0174-5,STICK: MEASURIN,Collins Avionics Components & Spare Parts,19366.0,750ep000003HeSLAA0
01tep000002Qc9HAAS,False,1140-0174-6,STICK: MEASURIN,Collins Avionics Components & Spare Parts,19367.0,750ep000003HeSLAA0
01tep000002Qc9IAAS,False,1140-0174-7,STICK: MEASURIN,Collins Avionics Components & Spare Parts,19368.0,750ep000003HeSLAA0
01tep000002Qc9JAAS,False,1140-0174-8,STICK: MEASURIN,Collins Avionics Components & Spare Parts,19369.0,750ep000003HeSLAA0
01tep000002Qc9KAAS,False,1140-0174-9,STICK: MEASURIN,Collins Avionics Components & Spare Parts,19370.0,750ep000003HeSLAA0
01tep000002Qc9LAAS,False,114056-625SS12,SCREW,None Specified,19371.0,750ep000003HeSLAA0
01tep000002Qc9MAAS,False,11453,LTPLATE,None Specified,19372.0,750ep000003HeSLAA0
01tep000002Qc9NAAS,False,114686-4,HOSE AY,None Specified,19373.0,750ep000003HeSLAA0
01tep000002Qc9OAAS,False,114756-12,HOSE AY,None Specified,19374.0,750ep000003HeSLAA0
01tep000002Qc9PAAS,False,114756-13,HOSE AY,None Specified,19375.0,750ep000003HeSLAA0
01tep000002Qc9QAAS,False,114W2100-21,SLAT AY,None Specified,19376.0,750ep000003HeSLAA0
01tep000002Qc9RAAS,False,114W2100-22,SLAT AY,None Specified,19377.0,750ep000003HeSLAA0
01tep000002Qc9SAAS,False,114W2100-25,SLAT AY,Boeing,19378.0,750ep000003HeSLAA0
01tep000002Qc9TAAS,False,114W2100-26,SLAT AY,Boeing,19379.0,750ep000003HeSLAA0
01tep000002Qc9UAAS,False,141W6315-5,SPINDLAY,Boeing,19380.0,750ep000003HeSLAA0
01tep000002Qc9VAAS,False,141W7231-7,TRACK AY,None Specified,19381.0,750ep000003HeSLAA0
01tep000002Qc9WAAS,False,141W7231-8,TRACK AY,None Specified,19382.0,750ep000003HeSLAA0
01tep000002Qc9XAAS,False,141W7232-1,CRANK SHAFT,SPIRIT AEROSYSTEMS,19383.0,750ep000003HeSLAA0
01tep000002Qc9YAAS,False,141W7234-5,BRKT AY,None Specified,19384.0,750ep000003HeSLAA0
01tep000002Qc9ZAAS,False,141W7234-6,BRKT AY,None Specified,19385.0,750ep000003HeSLAA0
01tep000002Qc9aAAC,False,141W7238-1,FITTING ASSY,SPIRIT AEROSYSTEMS,19386.0,750ep000003HeSLAA0
01tep000002Qc9bAAC,False,141W7239-1,HANDLEAY,Boeing,19387.0,750ep000003HeSLAA0
01tep000002Qc9cAAC,False,141W7247-2,SLEEVE,Boeing,19388.0,750ep000003HeSLAA0
01tep000002Qc9dAAC,False,141W7247-4,PIN AY,Boeing,19389.0,750ep000003HeSLAA0
01tep000002Qc9eAAC,False,141W7296-1,KNOB ASSY,SPIRIT AEROSYSTEMS,19390.0,750ep000003HeSLAA0
01tep000002Qc9fAAC,False,141W7400-1,WNDSH AY,Boeing,19391.0,750ep000003HeSLAA0
01tep000002Qc9gAAC,False,141W7400-2,WSHLD AY,Boeing,19392.0,750ep000003HeSLAA0
01tep000002Qc9hAAC,False,142012-1-12E,COUPLING,None Specified,19393.0,750ep000003HeSLAA0
01tep000002Qc9iAAC,False,14255-3,SOCKET,None Specified,19394.0,750ep000003HeSLAA0
01tep000002Qc9jAAC,False,14320-101,DUCT AY,None Specified,19395.0,750ep000003HeSLAA0
01tep000002Qc9kAAC,False,14330-050,ORBITALFLUSHVLV,Zodiac,19396.0,750ep000003HeSLAA0
01tep000002Qc9lAAC,False,14330-063,SWITCH HARNESS,Zodiac,19397.0,750ep000003HeSLAA0
01tep000002Qc9mAAC,False,143T1623-5,SPACER,SPIRIT AEROSYSTEMS,19398.0,750ep000003HeSLAA0
01tep000002Qc9nAAC,False,143T1623-6,SPACER,SPIRIT AEROSYSTEMS,19399.0,750ep000003HeSLAA0
01tep000002Qc9oAAC,False,143T3535-7,HINGE,SPIRIT AEROSYSTEMS,19400.0,750ep000003HeSLAA0
01tep000002Qc9pAAC,False,143T3535-8,HINGE,SPIRIT AEROSYSTEMS,19401.0,750ep000003HeSLAA0
01tep000002Qc9qAAC,False,143T6356-2,WASHER,Boeing,19402.0,750ep000003HeSLAA0
01tep000002Qc9rAAC,False,143T6436-1,SCREW,Boeing,19403.0,750ep000003HeSLAA0
01tep000002Qc9sAAC,False,143W3381-1,SPRING,Boeing,19404.0,750ep000003HeSLAA0
01tep000002Qc9tAAC,False,143W3381-2,SPRING,Boeing,19405.0,750ep000003HeSLAA0
01tep000002Qc9uAAC,False,143W3393-1,SEAL,Boeing,19406.0,750ep000003HeSLAA0
01tep000002Qc9vAAC,False,145-101-094,FILTER ASSY,Aviall Inventory Listing,19407.0,750ep000003HeSLAA0
01tep000002Qc9wAAC,False,14539-106,DUCT AY,BOEING AIRCRAFT,19408.0,750ep000003HeSLAA0
01tep000002Qc9xAAC,False,14539-122,DUCT AY,None Specified,19409.0,750ep000003HeSLAA0
01tep000002Qc9yAAC,False,146T6393-7,STRAP AY,Boeing,19410.0,750ep000003HeSLAA0
01tep000002Qc9zAAC,False,146T6394-1,BUMPERAY,Boeing,19411.0,750ep000003HeSLAA0
01tep000002QcA0AAK,False,146W6693-1,SEAL,Boeing,19412.0,750ep000003HeSLAA0
01tep000002QcA1AAK,False,146W6693-2,SEAL,Boeing,19413.0,750ep000003HeSLAA0
01tep000002QcA2AAK,False,146W6880-5,PIN,None Specified,19414.0,750ep000003HeSLAA0
01tep000002QcA3AAK,False,147W2660-1,PLATE,Boeing,19415.0,750ep000003HeSLAA0
01tep000002QcA4AAK,False,147W2694-3,DOOR,None Specified,19416.0,750ep000003HeSLAA0
01tep000002QcA5AAK,False,147W2694-4,DOOR,None Specified,19417.0,750ep000003HeSLAA0
01tep000002QcA6AAK,False,148809,RING,Goodrich (Lucas) Electrical Component Spare Parts,19418.0,750ep000003HeSLAA0
01tep000002QcA7AAK,False,148W1603-7,LATCH,None Specified,19419.0,750ep000003HeSLAA0
01tep000002QcA8AAK,False,148W5300-6,TAILCONE,None Specified,19420.0,750ep000003HeSLAA0
01tep000002QcA9AAK,False,148W5625-1,BUSHING,Boeing,19421.0,750ep000003HeSLAA0
01tep000002QcAAAA0,False,148W5625-2,BUSHING,None Specified,19422.0,750ep000003HeSLAA0
01tep000002QcABAA0,False,148W5625-3,BUSHING,None Specified,19423.0,750ep000003HeSLAA0
01tep000002QcACAA0,False,148W5669-1,PIN,Boeing,19424.0,750ep000003HeSLAA0
01tep000002QcADAA0,False,148W5669-3,PIN,None Specified,19425.0,750ep000003HeSLAA0
01tep000002QcAEAA0,False,148W5833-10,SEAL,Boeing,19426.0,750ep000003HeSLAA0
01tep000002QcAFAA0,False,148W5833-11,SEAL,Boeing,19427.0,750ep000003HeSLAA0
01tep000002QcAGAA0,False,148W5833-2,SEAL,Boeing,19428.0,750ep000003HeSLAA0
01tep000002QcAHAA0,False,148W5833-4,SEAL,Boeing,19429.0,750ep000003HeSLAA0
01tep000002QcAIAA0,False,148W5833-5,SEAL,None Specified,19430.0,750ep000003HeSLAA0
01tep000002QcAJAA0,False,148W5833-6,SEAL,Boeing,19431.0,750ep000003HeSLAA0
01tep000002QcAKAA0,False,148W5833-7,SEAL,Boeing,19432.0,750ep000003HeSLAA0
01tep000002QcALAA0,False,148W5833-8,SEAL,Boeing,19433.0,750ep000003HeSLAA0
01tep000002QcAMAA0,False,141W6314-16,SUPT AY,Boeing,19434.0,750ep000003HeSLAA0
01tep000002QcANAA0,False,213W3130-8,TUBE AY,Boeing,19435.0,750ep000003HeSLAA0
01tep000002QcAOAA0,False,213W3131-2,ARM AY,Boeing,19436.0,750ep000003HeSLAA0
01tep000002QcAPAA0,False,213W3131-5,ARM AY,Boeing,19437.0,750ep000003HeSLAA0
01tep000002QcAQAA0,False,213W3140-1,LINK AY,Boeing,19438.0,750ep000003HeSLAA0
01tep000002QcARAA0,False,213W3140-2,LINK AY,Boeing,19439.0,750ep000003HeSLAA0
01tep000002QcASAA0,False,213W3150-1,ENDCAP,Boeing,19440.0,750ep000003HeSLAA0
01tep000002QcATAA0,False,213W3150-2,ENDCAP,Boeing,19441.0,750ep000003HeSLAA0
01tep000002QcAUAA0,False,213W3160-2,BELCRANK,Boeing,19442.0,750ep000003HeSLAA0
01tep000002QcAVAA0,False,213W3160-3,BELLCRN,Boeing,19443.0,750ep000003HeSLAA0
01tep000002QcAWAA0,False,213W3170-1,LINK AY,Boeing,19444.0,750ep000003HeSLAA0
01tep000002QcAXAA0,False,213W3190-1,SEAL AY,Boeing,19445.0,750ep000003HeSLAA0
01tep000002QcAYAA0,False,213W3220-11,DUCT AY,None Specified,19446.0,750ep000003HeSLAA0
01tep000002QcAZAA0,False,213W3220-12,HEADER ASSY-HEA,None Specified,19447.0,750ep000003HeSLAA0
01tep000002QcAaAAK,False,213W3220-13,DUCT AY,None Specified,19448.0,750ep000003HeSLAA0
01tep000002QcAbAAK,False,213W3220-14,DUCT AY,None Specified,19449.0,750ep000003HeSLAA0
01tep000002QcAcAAK,False,213W3421-1,ROLLER,Boeing,19450.0,750ep000003HeSLAA0
01tep000002QcAdAAK,False,213W3421-3,ROLLER,Boeing,19451.0,750ep000003HeSLAA0
01tep000002QcAeAAK,False,213W3422-1,SEAL,Boeing,19452.0,750ep000003HeSLAA0
01tep000002QcAfAAK,False,213W3422-3,FLAPSEAL,Boeing,19453.0,750ep000003HeSLAA0
01tep000002QcAgAAK,False,213W3423-1,RETAINER,Boeing,19454.0,750ep000003HeSLAA0
01tep000002QcAhAAK,False,213W3425-1,BRACKET,Boeing,19455.0,750ep000003HeSLAA0
01tep000002QcAiAAK,False,213W3425-2,BRACKET,Boeing,19456.0,750ep000003HeSLAA0
01tep000002QcAjAAK,False,213W3431-5,TORQTUBE,Boeing,19457.0,750ep000003HeSLAA0
01tep000002QcAkAAK,False,213W3431-6,TORQTUBE,Boeing,19458.0,750ep000003HeSLAA0
01tep000002QcAlAAK,False,213W3431-7,TORQTUBE,Boeing,19459.0,750ep000003HeSLAA0
01tep000002QcAmAAK,False,213W3431-8,TUBE,Boeing,19460.0,750ep000003HeSLAA0
01tep000002QcAnAAK,False,2148-0007,TERMINAL,None Specified,19461.0,750ep000003HeSLAA0
01tep000002QcAoAAK,False,214C40-1-77,VACUUM BLOWER B,Resource Data Pricing (Map to AVL),19462.0,750ep000003HeSLAA0
01tep000002QcApAAK,False,214T2103-1,SUPPORT,Boeing,19463.0,750ep000003HeSLAA0
01tep000002QcAqAAK,False,214T2103-5,PAD,Boeing,19464.0,750ep000003HeSLAA0
01tep000002QcArAAK,False,214W2118-1A,GRILL A,Boeing,19465.0,750ep000003HeSLAA0
01tep000002QcAsAAK,False,214W2129-1,LATCH,Boeing,19466.0,750ep000003HeSLAA0
01tep000002QcAtAAK,False,214W2129-2,LATCH,Boeing,19467.0,750ep000003HeSLAA0
01tep000002QcAuAAK,False,214W2434-1,SPRING,Boeing,19468.0,750ep000003HeSLAA0
01tep000002QcAvAAK,False,214W2434-2,SPRING,Boeing,19469.0,750ep000003HeSLAA0
01tep000002QcAwAAK,False,214W2437-2,PIN,Boeing,19470.0,750ep000003HeSLAA0
01tep000002QcAxAAK,False,214W2438-1,BLOCK,Boeing,19471.0,750ep000003HeSLAA0
01tep000002QcAyAAK,False,214W2445-1A,GRILL,None Specified,19472.0,750ep000003HeSLAA0
01tep000002QcAzAAK,False,214W2448-1,PIN,Boeing,19473.0,750ep000003HeSLAA0
01tep000002QcB0AAK,False,214W2448-2,PIN,Boeing,19474.0,750ep000003HeSLAA0
01tep000002QcB1AAK,False,214W2448-3,PIN,None Specified,19475.0,750ep000003HeSLAA0
01tep000002QcB2AAK,False,214W3401-1,GASKET,Boeing,19476.0,750ep000003HeSLAA0
01tep000002QcB3AAK,False,214W3401-2,GASKET,Boeing,19477.0,750ep000003HeSLAA0
01tep000002QcB4AAK,False,214W3403-5,HOSE,Boeing,19478.0,750ep000003HeSLAA0
01tep000002QcB5AAK,False,214W3403-6,HOSE,Boeing,19479.0,750ep000003HeSLAA0
01tep000002QcB6AAK,False,214W3403-7,HOSE,Boeing,19480.0,750ep000003HeSLAA0
01tep000002QcB7AAK,False,214W3414-1,RING,None Specified,19481.0,750ep000003HeSLAA0
01tep000002QcB8AAK,False,214W6401-7A,DIFFUSER,Boeing,19482.0,750ep000003HeSLAA0
01tep000002QcB9AAK,False,215W2102-3,DUCT,Boeing,19483.0,750ep000003HeSLAA0
01tep000002QcBAAA0,False,215W2105-3,DUCT AY,None Specified,19484.0,750ep000003HeSLAA0
01tep000002QcBBAA0,False,215W2105-5,DUCT AY,None Specified,19485.0,750ep000003HeSLAA0
01tep000002QcBCAA0,False,216W2402-1,GASKET,Boeing,19486.0,750ep000003HeSLAA0
01tep000002QcBDAA0,False,216W3401-1,GASKET,Boeing,19487.0,750ep000003HeSLAA0
01tep000002QcBEAA0,False,21784,STRAP AY,None Specified,19488.0,750ep000003HeSLAA0
01tep000002QcBFAA0,False,217T1435-2,PLUG,Boeing,19489.0,750ep000003HeSLAA0
01tep000002QcBGAA0,False,310W3038-9,BOLT,None Specified,19490.0,750ep000003HeSLAA0
01tep000002QcBHAA0,False,310W5022-1,LINK AY,Boeing,19491.0,750ep000003HeSLAA0
01tep000002QcBIAA0,False,310W5023-3,LINK AY,Boeing,19492.0,750ep000003HeSLAA0
01tep000002QcBJAA0,False,310W5024-1,PIN,Boeing,19493.0,750ep000003HeSLAA0
01tep000002QcBKAA0,False,310W5025-1,BOLT,Boeing,19494.0,750ep000003HeSLAA0
01tep000002QcBLAA0,False,310W5025-2,BOLT,Boeing,19495.0,750ep000003HeSLAA0
01tep000002QcBMAA0,False,310W5026-1,END CAP,Boeing,19496.0,750ep000003HeSLAA0
01tep000002QcBNAA0,False,310W5033-1,LINK AY,Boeing,19497.0,750ep000003HeSLAA0
01tep000002QcBOAA0,False,310W5033-3,LINK AY,Boeing,19498.0,750ep000003HeSLAA0
01tep000002QcBPAA0,False,310W5034-1,LINK AY,Boeing,19499.0,750ep000003HeSLAA0
01tep000002QcBQAA0,False,310W5034-3,LINK AY,None Specified,19500.0,750ep000003HeSLAA0
01tep000002QcBRAA0,False,310W5035-1,LINK,Boeing,19501.0,750ep000003HeSLAA0
01tep000002QcBSAA0,False,310W5035-3,LINK AY,Boeing,19502.0,750ep000003HeSLAA0
01tep000002QcBTAA0,False,310W5036-1,LINK AY,Boeing,19503.0,750ep000003HeSLAA0
01tep000002QcBUAA0,False,310W5037-1,BOLT,Boeing,19504.0,750ep000003HeSLAA0
01tep000002QcBVAA0,False,310W5037-2,BOLT,Boeing,19505.0,750ep000003HeSLAA0
01tep000002QcBWAA0,False,310W5037-3,BOLT,Boeing,19506.0,750ep000003HeSLAA0
01tep000002QcBXAA0,False,310W5037-4,BOLT,Boeing,19507.0,750ep000003HeSLAA0
01tep000002QcBYAA0,False,310W5038-1,END CAP,Boeing,19508.0,750ep000003HeSLAA0
01tep000002QcBZAA0,False,310W5051-1,LINK AY,Boeing,19509.0,750ep000003HeSLAA0
01tep000002QcBaAAK,False,310W5051-2,LINK AY,Boeing,19510.0,750ep000003HeSLAA0
01tep000002QcBbAAK,False,310W5052-1,BOLT,Boeing,19511.0,750ep000003HeSLAA0
01tep000002QcBcAAK,False,311638,SLIDE,None Specified,19512.0,750ep000003HeSLAA0
01tep000002QcBdAAK,False,311N3066-11,INDICATOR,SPIRIT AEROSYSTEMS,19513.0,750ep000003HeSLAA0
01tep000002QcBeAAK,False,311N3066-7,INDICATOR,SPIRIT AEROSYSTEMS,19514.0,750ep000003HeSLAA0
01tep000002QcBfAAK,False,311N5146-4,INDICAT,Boeing,19515.0,750ep000003HeSLAA0
01tep000002QcBgAAK,False,311W3068-2,SPACER,SPIRIT AEROSYSTEMS,19516.0,750ep000003HeSLAA0
01tep000002QcBhAAK,False,311W3068-3,SPACER,SPIRIT AEROSYSTEMS,19517.0,750ep000003HeSLAA0
01tep000002QcBiAAK,False,311W3083-7,SEAL AY,None Specified,19518.0,750ep000003HeSLAA0
01tep000002QcBjAAK,False,311W3083-8,SEAL ASSY,SPIRIT AEROSYSTEMS,19519.0,750ep000003HeSLAA0
01tep000002QcBkAAK,False,311W3090-2,FUSE PIN,Boeing,19520.0,750ep000003HeSLAA0
01tep000002QcBlAAK,False,311W3091-2,FUSE PIN,None Specified,19521.0,750ep000003HeSLAA0
01tep000002QcBmAAK,False,311W3092-2,PIN,None Specified,19522.0,750ep000003HeSLAA0
01tep000002QcBnAAK,False,311W3092-3,PIN,None Specified,19523.0,750ep000003HeSLAA0
01tep000002QcBoAAK,False,311W3093-2,FUSE PIN,Boeing,19524.0,750ep000003HeSLAA0
01tep000002QcBpAAK,False,311W3094-2,PIN,Boeing,19525.0,750ep000003HeSLAA0
01tep000002QcBqAAK,False,311W3094-3,PIN,None Specified,19526.0,750ep000003HeSLAA0
01tep000002QcBrAAK,False,311W3095-1,PIN,Boeing,19527.0,750ep000003HeSLAA0
01tep000002QcBsAAK,False,311W3095-2,PIN,None Specified,19528.0,750ep000003HeSLAA0
01tep000002QcBtAAK,False,311W3096-10,END CAP,None Specified,19529.0,750ep000003HeSLAA0
01tep000002QcBuAAK,False,311W3096-11,END CAP,None Specified,19530.0,750ep000003HeSLAA0
01tep000002QcBvAAK,False,311W3096-12,END CAP,Boeing,19531.0,750ep000003HeSLAA0
01tep000002QcBwAAK,False,311W3096-9,END CAP,Boeing,19532.0,750ep000003HeSLAA0
01tep000002QcBxAAK,False,311W3097-1,WASHER,Boeing,19533.0,750ep000003HeSLAA0
01tep000002QcByAAK,False,311W3097-2,WASHER,Boeing,19534.0,750ep000003HeSLAA0
01tep000002QcBzAAK,False,311W3097-3,WASHER,None Specified,19535.0,750ep000003HeSLAA0
01tep000002QcC0AAK,False,311W3098-1,WASHER,Boeing,19536.0,750ep000003HeSLAA0
01tep000002QcC1AAK,False,311W3098-2,WASHER,Boeing,19537.0,750ep000003HeSLAA0
01tep000002QcC2AAK,False,311W3098-4,WASHER,None Specified,19538.0,750ep000003HeSLAA0
01tep000002QcC3AAK,False,311W3098-5,WASHER,None Specified,19539.0,750ep000003HeSLAA0
01tep000002QcC4AAK,False,311W3099-1,FUSE PIN,None Specified,19540.0,750ep000003HeSLAA0
01tep000002QcC5AAK,False,311W3099-2,FUSE PIN,None Specified,19541.0,750ep000003HeSLAA0
01tep000002QcC6AAK,False,311W3710-1,LINK AY,None Specified,19542.0,750ep000003HeSLAA0
01tep000002QcC7AAK,False,310W3038-6,BOLT,Boeing,19543.0,750ep000003HeSLAA0
01tep000002QcC8AAK,False,311W3710-5,LINK AY,None Specified,19544.0,750ep000003HeSLAA0
01tep000002QcC9AAK,False,4326177,SPACER,Boeing,19545.0,750ep000003HeSLAA0
01tep000002QcCAAA0,False,4326184,COLUMN,Boeing,19546.0,750ep000003HeSLAA0
01tep000002QcCBAA0,False,4326206,"RETAINER,MIRROR",Zodiac,19547.0,750ep000003HeSLAA0
01tep000002QcCCAA0,False,4326302,STRAP,Boeing,19548.0,750ep000003HeSLAA0
01tep000002QcCDAA0,False,4326332,COVER,Boeing,19549.0,750ep000003HeSLAA0
01tep000002QcCEAA0,False,4326481,HOUSING,Zodiac,19550.0,750ep000003HeSLAA0
01tep000002QcCFAA0,False,4326497,HOUSING,Zodiac,19551.0,750ep000003HeSLAA0
01tep000002QcCGAA0,False,4326503,HOUSING,Zodiac,19552.0,750ep000003HeSLAA0
01tep000002QcCHAA0,False,432W6520-1,BRACKET,None Specified,19553.0,750ep000003HeSLAA0
01tep000002QcCIAA0,False,432W6522-1,BRACKET,None Specified,19554.0,750ep000003HeSLAA0
01tep000002QcCJAA0,False,432W7100-1E,RUBSTRIP,Boeing,19555.0,750ep000003HeSLAA0
01tep000002QcCKAA0,False,432W7100-1R,RUBSTRIP,Boeing,19556.0,750ep000003HeSLAA0
01tep000002QcCLAA0,False,432W7100-2E,RUBSTRIP,None Specified,19557.0,750ep000003HeSLAA0
01tep000002QcCMAA0,False,432W7100-2R,RUB STRIP CAP,Jamco America,19558.0,750ep000003HeSLAA0
01tep000002QcCNAA0,False,432W7100-4D,RUBSTRI,Boeing,19559.0,750ep000003HeSLAA0
01tep000002QcCOAA0,False,432W7100-5C,RUBSTRIP,Boeing,19560.0,750ep000003HeSLAA0
01tep000002QcCPAA0,False,432W7101-13A,END CAP,Boeing,19561.0,750ep000003HeSLAA0
01tep000002QcCQAA0,False,432W7101-2D,END CAP,None Specified,19562.0,750ep000003HeSLAA0
01tep000002QcCRAA0,False,432W7101-6B,END CAP,Boeing,19563.0,750ep000003HeSLAA0
01tep000002QcCSAA0,False,432W7101-6J,END CAP,Boeing,19564.0,750ep000003HeSLAA0
01tep000002QcCTAA0,False,432W7101-6P,END CAP,Boeing,19565.0,750ep000003HeSLAA0
01tep000002QcCUAA0,False,432W7101-7C,CAP,Boeing,19566.0,750ep000003HeSLAA0
01tep000002QcCVAA0,False,432W7102-1A,PLATE,Boeing,19567.0,750ep000003HeSLAA0
01tep000002QcCWAA0,False,432W7200-1A,STRIP,Boeing,19568.0,750ep000003HeSLAA0
01tep000002QcCXAA0,False,432W7201-1A,KICKSTRP,Boeing,19569.0,750ep000003HeSLAA0
01tep000002QcCYAA0,False,432W7201-2C,STRIP,None Specified,19570.0,750ep000003HeSLAA0
01tep000002QcCZAA0,False,4331669,SPRING,Boeing,19571.0,750ep000003HeSLAA0
01tep000002QcCaAAK,False,4332367,STRAP,Boeing,19572.0,750ep000003HeSLAA0
01tep000002QcCbAAK,False,43332-003,LUG,None Specified,19573.0,750ep000003HeSLAA0
01tep000002QcCcAAK,False,4333912,GASKET,None Specified,19574.0,750ep000003HeSLAA0
01tep000002QcCdAAK,False,4334277,LENS- ASSY,Zodiac,19575.0,750ep000003HeSLAA0
01tep000002QcCeAAK,False,4334284,"LENS,ASSY",Zodiac,19576.0,750ep000003HeSLAA0
01tep000002QcCfAAK,False,4334291,"LENS,ASSY",Zodiac,19577.0,750ep000003HeSLAA0
01tep000002QcCgAAK,False,4334306,"LENS,ASSY",Zodiac,19578.0,750ep000003HeSLAA0
01tep000002QcChAAK,False,433W5222-2D,INSERT,Boeing,19579.0,750ep000003HeSLAA0
01tep000002QcCiAAK,False,433W5230-20,SPRING,Boeing,19580.0,750ep000003HeSLAA0
01tep000002QcCjAAK,False,433W5230-22,SPRING,None Specified,19581.0,750ep000003HeSLAA0
01tep000002QcCkAAK,False,433W6000-16,FITTING,Boeing,19582.0,750ep000003HeSLAA0
01tep000002QcClAAK,False,433W6000-17,FITTING,Boeing,19583.0,750ep000003HeSLAA0
01tep000002QcCmAAK,False,433W6000-18,FITTING,Boeing,19584.0,750ep000003HeSLAA0
01tep000002QcCnAAK,False,433W6000-25,FITTING,None Specified,19585.0,750ep000003HeSLAA0
01tep000002QcCoAAK,False,433W6000-26,FITTING,None Specified,19586.0,750ep000003HeSLAA0
